course_id,section_id,university,department
105075570,105061909,Troy University,MUS
105075570,105061910,Troy University,MUS
105075570,105061911,Troy University,MUS
105075570,105061912,Troy University,MUS
105075569,105061913,Troy University,MUS
105075568,105061914,Troy University,MUS
105075568,105061915,Troy University,MUS
105075568,105061916,Troy University,MUS
105075567,105061917,Troy University,MUS
105075567,106849429,Troy University,MUS
105075567,107832396,Troy University,MUS
105075567,107832397,Troy University,MUS
105075566,105061918,Troy University,MUS
105075566,105061919,Troy University,MUS
105075566,105061920,Troy University,MUS
105075566,106435808,Troy University,MUS
105075566,107063795,Troy University,MUS
105075565,105061921,Troy University,MUS
105075564,105061922,Troy University,MUS
105075473,105061923,Troy University,MUS
105075472,105061924,Troy University,MUS
105075471,105061925,Troy University,MUS
105075470,105061926,Troy University,MUS
105075469,105061927,Troy University,MUS
105075468,105061928,Troy University,MUS
105075467,105061929,Troy University,MUS
105075466,105061930,Troy University,MUS
105075465,105061931,Troy University,MUS
105075464,105061932,Troy University,MUS
105075464,105061933,Troy University,MUS
105075463,105061934,Troy University,MUS
105075463,107296328,Troy University,MUS
105075462,105061935,Troy University,MUS
105075462,105061936,Troy University,MUS
105075462,105061937,Troy University,MUS
105075462,105061938,Troy University,MUS
105075461,105061939,Troy University,MUS
105075460,105061940,Troy University,MUS
105075459,105061941,Troy University,MUS
105075458,105061942,Troy University,MUS
105075458,105061943,Troy University,MUS
105075457,105061944,Troy University,MUS
105075456,105061945,Troy University,MUS
105075455,105061946,Troy University,MUS
105075454,105061947,Troy University,MUS
105075454,107296329,Troy University,MUS
105075453,105061948,Troy University,MUS
105075452,105061949,Troy University,MUS
105075452,105061950,Troy University,MUS
105075451,105061951,Troy University,MUS
105075450,105061952,Troy University,MUS
105075449,105061953,Troy University,MUS
105075448,105061954,Troy University,MUS
105075447,105061955,Troy University,MUS
105075446,105061956,Troy University,MUS
105075445,105061957,Troy University,MUS
105075444,105061958,Troy University,MUS
105075443,105061959,Troy University,MUS
105075442,105061960,Troy University,MUS
105075441,105061961,Troy University,MUS
105075440,105061962,Troy University,MUS
105075439,105061963,Troy University,MUS
105075438,105061964,Troy University,MUS
105075438,105061965,Troy University,MUS
105075437,105062024,Troy University,MUS
105075437,105062025,Troy University,MUS
105075437,105062026,Troy University,MUS
105075437,105062027,Troy University,MUS
105075437,105062028,Troy University,MUS
105075436,105062029,Troy University,MUS
105075436,105062030,Troy University,MUS
105979975,105967723,Troy University,MUS
105979975,107337636,Troy University,MUS
105979976,105967724,Troy University,MUS
105979977,105967725,Troy University,MUS
105979978,105967726,Troy University,MUS
105979978,105967727,Troy University,MUS
105979979,105967728,Troy University,MUS
105979980,105967729,Troy University,MUS
105979981,105967730,Troy University,MUS
105979982,105967731,Troy University,MUS
105979983,105967732,Troy University,MUS
105979984,105967733,Troy University,MUS
105979985,105967734,Troy University,MUS
105979986,105967735,Troy University,MUS
105979987,105967736,Troy University,MUS
105979988,105967737,Troy University,MUS
105979989,105967738,Troy University,MUS
105979990,105967739,Troy University,MUS
105979991,105967740,Troy University,MUS
105979992,105967741,Troy University,MUS
105979993,105967742,Troy University,MUS
105979994,105967743,Troy University,MUS
105979995,105967744,Troy University,MUS
105979996,105967745,Troy University,MUS
105979997,105967746,Troy University,MUS
105979998,105967747,Troy University,MUS
105979999,105967748,Troy University,MUS
105980000,105967749,Troy University,MUS
105980092,105967750,Troy University,MUS
105980093,105967751,Troy University,MUS
105980093,106556010,Troy University,MUS
105980094,105967752,Troy University,MUS
105980095,105967753,Troy University,MUS
105980096,105967754,Troy University,MUS
105980096,105967755,Troy University,MUS
105980097,105967756,Troy University,MUS
105980098,105967757,Troy University,MUS
105980099,105967758,Troy University,MUS
105980100,105967759,Troy University,MUS
105980101,105967760,Troy University,MUS
105980102,105967761,Troy University,MUS
105980103,105967762,Troy University,MUS
105980104,105967763,Troy University,MUS
105980105,105967764,Troy University,MUS
105980106,105967765,Troy University,MUS
105980107,105967766,Troy University,MUS
105980108,105967767,Troy University,MUS
105980109,105967768,Troy University,MUS
105980110,105967769,Troy University,MUS
105980111,105967770,Troy University,MUS
105980112,105967771,Troy University,MUS
105075435,105062031,Troy University,MUS
107844588,107832398,Troy University,MUS
105980113,105967772,Troy University,MUS
105980114,105967773,Troy University,MUS
105980115,105967774,Troy University,MUS
105980115,105967775,Troy University,MUS
105980115,107832399,Troy University,MUS
105980116,105967776,Troy University,MUS
105980117,105967777,Troy University,MUS
105980118,105967778,Troy University,MUS
105980119,105967779,Troy University,MUS
105980120,105967780,Troy University,MUS
105980121,105967781,Troy University,MUS
105980122,105967782,Troy University,MUS
105980123,105967783,Troy University,MUS
105980124,105967784,Troy University,MUS
105980125,105967785,Troy University,MUS
105980126,105967786,Troy University,MUS
105980127,105967787,Troy University,MUS
105980128,105967788,Troy University,MUS
105980129,105967789,Troy University,MUS
107844589,107832400,Troy University,MUS
105980130,105967790,Troy University,MUS
105075419,105967791,Troy University,NSG
105075419,105062048,Troy University,NSG
105980131,105967792,Troy University,NSG
105980131,105967793,Troy University,NSG
105980132,105967794,Troy University,NSG
105980133,105967795,Troy University,NSG
105980133,105967796,Troy University,NSG
105980133,105967797,Troy University,NSG
105980134,105967798,Troy University,NSG
105980135,105967799,Troy University,NSG
105980136,105967800,Troy University,NSG
105980136,105967801,Troy University,NSG
105075418,105062049,Troy University,NSG
105980137,105967802,Troy University,NSG
105075417,105062050,Troy University,NSG
105075417,105062051,Troy University,NSG
105075416,105062052,Troy University,NSG
105980138,105967803,Troy University,NSG
105980138,105967804,Troy University,NSG
105980138,105967805,Troy University,NSG
105980139,105967806,Troy University,NSG
105980139,105967807,Troy University,NSG
105980140,105967808,Troy University,NSG
105980141,105967809,Troy University,NSG
105980142,105967810,Troy University,NSG
105980143,105967811,Troy University,NSG
105980144,105967812,Troy University,NSG
105980145,105967813,Troy University,NSG
105980146,105967814,Troy University,NSG
105980147,105967815,Troy University,NSG
105980148,105967816,Troy University,NSG
105980149,105967817,Troy University,NSG
105075415,105062053,Troy University,NSG
107172310,107164809,Troy University,NSG
105075414,105062054,Troy University,NSG
105075414,105062055,Troy University,NSG
105075413,105062056,Troy University,NSG
105075412,105062057,Troy University,NSG
105075412,105062058,Troy University,NSG
105075411,105062059,Troy University,NSG
105075410,105062060,Troy University,NSG
105075410,105062061,Troy University,NSG
105075409,105062062,Troy University,NSG
105075408,105062063,Troy University,NSG
105075408,105062064,Troy University,NSG
105075407,105062065,Troy University,NSG
105075407,105062066,Troy University,NSG
105075406,105062067,Troy University,NSG
105075405,105062068,Troy University,NSG
105075404,105062069,Troy University,NSG
105075403,105062070,Troy University,NSG
105075402,105062071,Troy University,NSG
105075402,105062072,Troy University,NSG
105075401,105062073,Troy University,NSG
105075400,105062074,Troy University,NSG
105075399,105062075,Troy University,NSG
105075398,105062076,Troy University,NSG
105075397,105967818,Troy University,NSG
105075397,105062077,Troy University,NSG
105980150,105967819,Troy University,NSG
105075396,105062078,Troy University,NSG
105075395,105062079,Troy University,NSG
105075394,105062080,Troy University,NSG
105075393,105062081,Troy University,NSG
105075392,105062140,Troy University,NSG
105075391,105062141,Troy University,NSG
105075390,105062142,Troy University,NSG
105075389,105062143,Troy University,NSG
105075388,105062144,Troy University,NSG
105075387,105062145,Troy University,NSG
105075386,105062146,Troy University,NSG
105980151,105967820,Troy University,NSG
105980152,105967821,Troy University,NSG
105980153,105967822,Troy University,NSG
105980154,105967372,Troy University,NSG
105980154,105967373,Troy University,NSG
105980155,105967374,Troy University,NSG
105980155,105967375,Troy University,NSG
105980156,105967376,Troy University,NSG
105980156,105967377,Troy University,NSG
105980157,105967378,Troy University,NSG
105980157,105967379,Troy University,NSG
105980158,105967380,Troy University,NSG
105980158,105967381,Troy University,NSG
105980159,105967382,Troy University,NSG
105980160,105967383,Troy University,NSG
105980160,105967384,Troy University,NSG
105980161,105967385,Troy University,NSG
105980162,105967386,Troy University,NSG
105980162,105967387,Troy University,NSG
105980163,105967388,Troy University,NSG
105980163,105967389,Troy University,NSG
105980164,105967390,Troy University,NSG
105980164,105967391,Troy University,NSG
105980165,105967392,Troy University,NSG
105980165,105967393,Troy University,NSG
105980166,105967394,Troy University,NSG
105980166,107104504,Troy University,NSG
105980167,105967395,Troy University,NSG
105980167,105967396,Troy University,NSG
105980168,105967397,Troy University,NSG
105980168,105967398,Troy University,NSG
105980169,105967399,Troy University,NSG
105980170,105967400,Troy University,NSG
105980171,105967401,Troy University,NSG
105980172,105967402,Troy University,NSG
105980173,105967403,Troy University,NSG
105980174,105967404,Troy University,NSG
105980175,105967405,Troy University,NSG
105980176,105967406,Troy University,NSG
105980176,105967407,Troy University,NSG
105980176,105967408,Troy University,NSG
105980177,105967409,Troy University,NSG
105980177,105967410,Troy University,NSG
105980177,105967411,Troy University,NSG
105980178,105967412,Troy University,NSG
107844592,107832406,Troy University,PA
105980179,105967413,Troy University,PA
107844593,107832407,Troy University,PA
105980278,105967414,Troy University,PA
105075385,105062147,Troy University,PHI
105075385,105062148,Troy University,PHI
105075384,105062149,Troy University,PHI
105075383,105062150,Troy University,PHI
105980279,105967415,Troy University,PHY
105980280,105967416,Troy University,PHY
105980280,105967417,Troy University,PHY
105980281,105967418,Troy University,PHY
105980282,105967419,Troy University,PHY
105980283,105967420,Troy University,PHY
105980284,105967421,Troy University,PHY
105980285,105967422,Troy University,PHY
105980286,105967423,Troy University,PHY
107262989,107261995,Troy University,PHY
107262989,107688267,Troy University,PHY
105980287,105967424,Troy University,PHY
105980287,105967425,Troy University,PHY
105980288,105967426,Troy University,PHY
105980288,105967427,Troy University,PHY
105980288,105967428,Troy University,PHY
105980288,105967429,Troy University,PHY
105980289,105967430,Troy University,PHY
105980290,105967431,Troy University,PHY
105980291,105967432,Troy University,PHY
105980292,105967433,Troy University,POL
105980292,105967434,Troy University,POL
105980292,105967435,Troy University,POL
105980293,105967436,Troy University,POL
105980294,105967437,Troy University,POL
105980295,105967438,Troy University,POL
105980296,105967439,Troy University,POL
106632282,106631071,Troy University,POL
105980297,105967440,Troy University,POL
105980298,105967441,Troy University,POL
105980299,105967442,Troy University,POL
105980300,105967443,Troy University,POL
105980301,105967444,Troy University,POL
106861631,106849430,Troy University,POL
107377112,107375927,Troy University,POL
107377113,107375928,Troy University,POL
107377113,107832394,Troy University,POL
107377113,107832395,Troy University,POL
105980302,105967445,Troy University,POL
105074245,105062151,Troy University,PRJ
105074244,105062152,Troy University,PRJ
105074243,105062153,Troy University,PRJ
105074242,105062154,Troy University,PRJ
105074241,105062155,Troy University,PSY
105074241,105062156,Troy University,PSY
105074240,105062157,Troy University,PSY
105074240,105062158,Troy University,PSY
105074240,105062159,Troy University,PSY
105074240,105062160,Troy University,PSY
105074240,105062161,Troy University,PSY
105074239,105062162,Troy University,PSY
105074239,105062163,Troy University,PSY
105074238,105062164,Troy University,PSY
105074238,105062165,Troy University,PSY
105074238,105062166,Troy University,PSY
105074238,105062167,Troy University,PSY
105074237,105062168,Troy University,PSY
105074237,105062169,Troy University,PSY
105074236,105062170,Troy University,PSY
105074235,105062171,Troy University,PSY
105074234,105062172,Troy University,PSY
106723813,106716112,Troy University,PSY
105074233,105062173,Troy University,PSY
105074232,105062174,Troy University,PSY
105074231,105062175,Troy University,PSY
105074230,105062176,Troy University,PSY
105074230,105062177,Troy University,PSY
105074229,105062178,Troy University,PSY
105074229,105062179,Troy University,PSY
105074228,105062180,Troy University,PSY
105074227,105062181,Troy University,PSY
105074226,105062182,Troy University,PSY
105074225,105062183,Troy University,PSY
105074224,105062184,Troy University,PSY
105074223,105062185,Troy University,PSY
105074222,105062186,Troy University,PSY
105074221,105062187,Troy University,PSY
105074220,105062188,Troy University,PSY
105074219,105062189,Troy University,PSY
106861632,106849431,Troy University,PSY
106861632,107345847,Troy University,PSY
105074217,105062191,Troy University,PSY
105074216,105062192,Troy University,PSY
105074215,105062193,Troy University,PSY
105980303,105967446,Troy University,QM
105980303,105967447,Troy University,QM
105980304,105967448,Troy University,QM
105980305,105967449,Troy University,QM
105980305,105967450,Troy University,QM
105980305,105967451,Troy University,QM
105074214,105062194,Troy University,RED
105074214,106652175,Troy University,RED
105074213,105062195,Troy University,RED
105074212,105062196,Troy University,RED
105074212,105062197,Troy University,RED
105074211,105062255,Troy University,RED
105074210,105062256,Troy University,RED
106929029,106924808,Troy University,RED
106929028,106924809,Troy University,RED
105074209,105062257,Troy University,REL
105074209,106652176,Troy University,REL
105074207,105062259,Troy University,RHB
105074206,105062260,Troy University,RHB
105074205,105062261,Troy University,RHB
105074204,105062262,Troy University,RHB
105074203,105062263,Troy University,RHB
105074202,105062264,Troy University,RHB
105074202,105062265,Troy University,RHB
105074201,105062266,Troy University,RHB
105074200,105062267,Troy University,RHB
105074199,105062268,Troy University,RHB
105980306,105967452,Troy University,RMI
105980307,105967453,Troy University,RMI
105980308,105967454,Troy University,RMI
105980309,105967455,Troy University,RMI
106861633,106849432,Troy University,RMI
105980310,105967456,Troy University,RMI
105074198,105062269,Troy University,RUS
105980311,105967457,Troy University,SCI
105980312,105967458,Troy University,SCI
105980312,105967459,Troy University,SCI
105980312,105967460,Troy University,SCI
105980312,105967461,Troy University,SCI
105980313,105967462,Troy University,SCI
105980313,105967463,Troy University,SCI
105980314,105967464,Troy University,SCI
105074197,105062270,Troy University,SCI
105980315,105967465,Troy University,SCI
105980316,105967466,Troy University,SCI
105980316,105967467,Troy University,SCI
105980316,105967468,Troy University,SCI
105980316,105967469,Troy University,SCI
105980316,105967470,Troy University,SCI
105980316,105967471,Troy University,SCI
105980316,105967472,Troy University,SCI
105980316,105967473,Troy University,SCI
105980317,105967474,Troy University,SCI
105980317,105967475,Troy University,SCI
105980317,105967476,Troy University,SCI
105980317,105967477,Troy University,SCI
105980318,105967478,Troy University,SCI
105074196,105062271,Troy University,SED
105074196,105062272,Troy University,SED
105074195,105062274,Troy University,SED
105074194,105062276,Troy University,SED
105073881,105063180,Troy University,SL
105073880,105063181,Troy University,SL
107589120,107579813,Troy University,SL
105073879,105063182,Troy University,SL
105073878,105063183,Troy University,SL
105073877,105063184,Troy University,SL
107172311,107164815,Troy University,SM
105980319,105967479,Troy University,SM
105980320,105967480,Troy University,SM
105980321,105967481,Troy University,SM
105980321,107538190,Troy University,SM
105980322,105967482,Troy University,SM
105980323,105967483,Troy University,SM
105980324,105967484,Troy University,SM
107539394,107538191,Troy University,SM
107539395,107538192,Troy University,SM
105074193,105062277,Troy University,SOC
105074193,105062278,Troy University,SOC
105074192,105062279,Troy University,SOC
105074191,105062280,Troy University,SOC
105074190,105062281,Troy University,SOC
105074189,105062282,Troy University,SOC
105074188,105062283,Troy University,SOC
107338771,107337637,Troy University,SOC
105074187,105062284,Troy University,SOC
105074186,105062286,Troy University,SPE
105074186,105062287,Troy University,SPE
105074185,105062288,Troy University,SPE
105074184,105062289,Troy University,SPE
105074183,105062290,Troy University,SPE
105074182,105062291,Troy University,SPE
105074181,105062292,Troy University,SPE
105074180,105062293,Troy University,SPE
105074179,105062294,Troy University,SPE
105074178,105062295,Troy University,SPN
105074178,105062296,Troy University,SPN
105074178,105062297,Troy University,SPN
105074178,105062298,Troy University,SPN
105074177,105062299,Troy University,SPN
105074177,105062300,Troy University,SPN
105074176,105062301,Troy University,SPN
105074175,105062302,Troy University,SPN
105074174,105062303,Troy University,SPN
107338772,107337638,Troy University,SPN
105074173,105062304,Troy University,SPN
105074172,105062305,Troy University,SPN
107005144,106989078,Troy University,SPN
105074171,105062306,Troy University,SS
105074170,105062307,Troy University,SS
105074169,105062308,Troy University,SS
105074168,105062309,Troy University,SS
105980325,105967485,Troy University,SS
105074167,105062310,Troy University,SS
105980326,105967486,Troy University,STAT
105980326,105967487,Troy University,STAT
105980326,105967488,Troy University,STAT
105980326,105967489,Troy University,STAT
105980327,105967490,Troy University,STAT
105980328,105967491,Troy University,STAT
105074166,105062311,Troy University,SWK
105074166,105062312,Troy University,SWK
105074165,105062371,Troy University,SWK
105074164,105063167,Troy University,SWK
105074163,105063168,Troy University,SWK
105074162,105063169,Troy University,SWK
105074161,105063170,Troy University,SWK
105074160,105063171,Troy University,SWK
105074159,105063172,Troy University,SWK
105074158,105063173,Troy University,SWK
105074157,105063174,Troy University,SWK
105074156,105063175,Troy University,SWK
105074155,105063176,Troy University,SWK
105073884,105063177,Troy University,SWK
105073883,105063178,Troy University,SWK
105073882,105063179,Troy University,SWK
105980329,105967492,Troy University,SWK
105980330,105967493,Troy University,SWK
105980331,105967494,Troy University,SWK
105980332,105967495,Troy University,SWK
105980333,105967496,Troy University,SWK
105076356,105062477,Troy University,THE
105076355,105062478,Troy University,THE
105076355,105062479,Troy University,THE
105076354,105062480,Troy University,THE
105979354,105967025,Troy University,THE
105076353,105062481,Troy University,THE
105076352,105062482,Troy University,THE
105076351,105062483,Troy University,THE
105076350,105062484,Troy University,THE
105076168,105062485,Troy University,THE
105076167,105062486,Troy University,THE
105076166,105062487,Troy University,THE
105076165,105062488,Troy University,THE
105076164,105062489,Troy University,THE
105076164,105062490,Troy University,THE
105076163,105062491,Troy University,THE
105076163,105062492,Troy University,THE
105979355,105967026,Troy University,THE
105076162,105062493,Troy University,THE
105076161,105062494,Troy University,THE
106861629,106849425,Troy University,THE
105076160,105062495,Troy University,THE
105076159,105062496,Troy University,THE
105076158,105062497,Troy University,THE
105076158,106849426,Troy University,THE
105076157,105062498,Troy University,THE
105076156,105062499,Troy University,THE
105076155,105062500,Troy University,THE
105076154,105062501,Troy University,THE
105076153,105062502,Troy University,THE
105076152,105062503,Troy University,THE
105076151,105062504,Troy University,THE
105076151,106556043,Troy University,THE
105076150,105062505,Troy University,THE
105076149,105062506,Troy University,THE
105076148,105062507,Troy University,THE
105076147,105062508,Troy University,THE
105076146,105062509,Troy University,THE
105076145,105062510,Troy University,THE
105076144,105062511,Troy University,THE
105076143,105062512,Troy University,THE
105076142,105062513,Troy University,THE
105076141,105062514,Troy University,THE
107844580,107832332,Troy University,THE
107844581,107832333,Troy University,THE
107844581,107832334,Troy University,THE
107844581,107832335,Troy University,THE
107844581,107832336,Troy University,THE
107262994,107261989,Troy University,THE
105980334,105967497,Troy University,TROY
105980334,105967498,Troy University,TROY
105980334,105967499,Troy University,TROY
105980334,105967500,Troy University,TROY
105980335,105967501,Troy University,TROY
105980335,105967502,Troy University,TROY
105980335,105967503,Troy University,TROY
105980335,105967504,Troy University,TROY
105980335,105967505,Troy University,TROY
105980335,105967506,Troy University,TROY
105980336,105967507,Troy University,TROY
105980336,105967508,Troy University,TROY
105980336,105967509,Troy University,TROY
105980336,105967510,Troy University,TROY
105980336,105967511,Troy University,TROY
105980336,106957376,Troy University,TROY
105980336,106957377,Troy University,TROY
105980337,105967512,Troy University,UAS
